pm2_5,so2,nox,timestamp
86.61,32.47,46.26,2025-11-17T05:54:39
87.69,31.7,42.3,2025-11-17T05:54:39
87.8,29.27,41.57,2025-11-17T05:54:39
85.6,28.77,39.98,2025-11-17T05:54:39
88.66,27.18,44.41,2025-11-17T05:54:39
89.32,31.64,47.04,2025-11-17T05:54:39
88.81,34.32,47.21,2025-11-17T05:54:39
89.57,28.03,42.14,2025-11-17T05:54:39
90.93,27.47,46.16,2025-11-17T05:54:39
89.63,31.41,46.42,2025-11-17T05:54:39
89.98,27.98,43.94,2025-11-17T05:54:39
89.65,28.31,47.0,2025-11-17T05:54:39
92.11,27.0,47.1,2025-11-17T05:54:39
94.8,33.08,46.39,2025-11-17T05:54:39
95.13,28.63,50.41,2025-11-17T05:54:39
96.47,31.37,45.63,2025-11-17T05:54:39
99.62,35.05,50.23,2025-11-17T05:54:39
97.6,35.86,46.21,2025-11-17T05:54:39
97.05,28.16,49.29,2025-11-17T05:54:39
99.22,33.21,47.15,2025-11-17T05:54:39
100.0,31.43,47.17,2025-11-17T05:54:39
98.35,31.82,51.52,2025-11-17T05:54:39
104.6,35.49,52.62,2025-11-17T05:54:39
113.95,42.04,54.54,2025-11-17T05:54:39
121.02,43.76,58.11,2025-11-17T05:54:39
126.96,39.24,65.06,2025-11-17T05:54:39
139.56,46.23,70.13,2025-11-17T05:54:39
153.25,51.24,74.59,2025-11-17T05:54:39
80.0,22.72,42.55,2025-11-17T05:54:39
77.62,22.18,38.04,2025-11-17T05:54:39
77.78,24.75,38.31,2025-11-17T05:54:39
76.86,21.76,35.97,2025-11-17T05:54:39
77.97,29.37,36.05,2025-11-17T05:54:39
81.0,28.34,40.24,2025-11-17T05:54:39
81.42,29.99,39.99,2025-11-17T05:54:39
83.91,25.44,39.65,2025-11-17T05:54:39
84.69,31.75,44.85,2025-11-17T05:54:39
87.74,26.41,42.48,2025-11-17T05:54:39
87.43,25.03,42.09,2025-11-17T05:54:39
86.14,33.22,40.41,2025-11-17T05:54:39
85.61,32.39,42.86,2025-11-17T05:54:39
87.11,29.34,40.93,2025-11-17T05:54:39
89.79,33.23,41.96,2025-11-17T05:54:39
91.3,26.19,47.3,2025-11-17T05:54:39
93.1,33.98,45.01,2025-11-17T05:54:39
92.09,35.23,44.55,2025-11-17T05:54:39
94.41,35.71,50.05,2025-11-17T05:54:39
96.1,27.09,48.48,2025-11-17T05:54:39
97.29,32.66,46.76,2025-11-17T05:54:39
108.08,31.53,53.73,2025-11-17T05:54:39
115.83,37.34,57.65,2025-11-17T05:54:39
127.38,42.7,64.52,2025-11-17T05:54:39
136.57,48.6,66.62,2025-11-17T05:54:39
142.26,49.3,68.44,2025-11-17T05:54:39
156.0,53.87,76.33,2025-11-17T05:54:39
163.51,50.67,78.92,2025-11-17T05:54:39
176.96,60.98,88.31,2025-11-17T05:54:39
80.0,26.47,41.98,2025-11-17T05:54:39
81.98,30.94,43.65,2025-11-17T05:54:39
83.35,25.36,42.67,2025-11-17T05:54:39
85.84,24.2,40.3,2025-11-17T05:54:39
87.48,24.5,41.69,2025-11-17T05:54:39
86.46,25.1,45.52,2025-11-17T05:54:39
88.62,26.29,42.11,2025-11-17T05:54:39
88.98,30.52,46.62,2025-11-17T05:54:39
91.01,31.59,46.7,2025-11-17T05:54:39
89.84,33.79,42.92,2025-11-17T05:54:39
88.37,26.62,42.29,2025-11-17T05:54:39
90.04,27.89,43.12,2025-11-17T05:54:39
93.18,31.31,47.04,2025-11-17T05:54:39
92.82,32.73,49.26,2025-11-17T05:54:39
93.92,30.71,48.38,2025-11-17T05:54:39
92.6,35.7,46.06,2025-11-17T05:54:39
90.29,25.22,42.44,2025-11-17T05:54:39
88.96,24.89,45.48,2025-11-17T05:54:39
88.1,30.91,42.4,2025-11-17T05:54:39
88.23,31.4,41.83,2025-11-17T05:54:39
89.12,25.14,42.39,2025-11-17T05:54:39
91.17,25.85,45.22,2025-11-17T05:54:39
89.34,28.15,46.24,2025-11-17T05:54:39
92.4,33.21,44.6,2025-11-17T05:54:39
92.46,35.48,47.8,2025-11-17T05:54:39
94.28,31.21,46.31,2025-11-17T05:54:39
93.35,32.8,49.03,2025-11-17T05:54:39
103.36,37.33,52.74,2025-11-17T05:54:39
110.76,32.19,56.49,2025-11-17T05:54:39
125.38,37.93,65.0,2025-11-17T05:54:39
132.64,42.56,67.22,2025-11-17T05:54:39
137.8,45.13,69.9,2025-11-17T05:54:39
150.46,53.5,72.95,2025-11-17T05:54:39
159.7,56.85,82.78,2025-11-17T05:54:39
173.79,61.75,85.34,2025-11-17T05:54:39
80.0,29.27,41.76,2025-11-17T05:54:39
79.95,26.15,37.26,2025-11-17T05:54:39
79.51,26.16,42.52,2025-11-17T05:54:39
78.17,25.4,37.47,2025-11-17T05:54:39
81.24,27.85,42.75,2025-11-17T05:54:39
83.54,28.22,42.04,2025-11-17T05:54:39
85.5,30.6,41.85,2025-11-17T05:54:39
95.66,29.1,44.83,2025-11-17T05:54:39
110.06,33.76,57.28,2025-11-17T05:54:39
123.4,39.37,63.78,2025-11-17T05:54:39
137.49,42.02,70.48,2025-11-17T05:54:39
149.77,48.27,74.69,2025-11-17T05:54:39
160.63,48.68,83.3,2025-11-17T05:54:39
173.2,62.58,87.13,2025-11-17T05:54:39
80.0,22.25,38.69,2025-11-17T05:54:39
78.58,27.32,40.15,2025-11-17T05:54:39
77.9,26.77,38.49,2025-11-17T05:54:39
79.13,25.79,37.23,2025-11-17T05:54:39
78.54,27.91,36.35,2025-11-17T05:54:39
77.53,25.32,41.65,2025-11-17T05:54:39
80.77,27.56,41.45,2025-11-17T05:54:39
80.53,29.79,38.74,2025-11-17T05:54:39
80.37,31.38,37.9,2025-11-17T05:54:39
79.33,24.3,42.36,2025-11-17T05:54:39
79.73,24.08,39.76,2025-11-17T05:54:39
78.68,29.95,39.03,2025-11-17T05:54:39
78.83,25.41,40.28,2025-11-17T05:54:39
77.82,21.71,38.53,2025-11-17T05:54:39
77.83,27.65,38.63,2025-11-17T05:54:39
76.23,23.03,36.55,2025-11-17T05:54:39
76.59,28.68,36.01,2025-11-17T05:54:39
78.55,25.31,37.62,2025-11-17T05:54:39
80.14,22.91,43.06,2025-11-17T05:54:39
79.03,28.38,41.77,2025-11-17T05:54:39
78.04,23.35,36.81,2025-11-17T05:54:39
79.56,28.29,37.15,2025-11-17T05:54:39
80.91,25.64,41.05,2025-11-17T05:54:39
81.32,31.41,42.37,2025-11-17T05:54:39
83.79,29.82,44.35,2025-11-17T05:54:39
84.74,31.5,40.36,2025-11-17T05:54:39
87.08,24.41,45.72,2025-11-17T05:54:39
88.85,30.22,45.77,2025-11-17T05:54:39
88.29,27.46,45.12,2025-11-17T05:54:39
87.62,28.83,42.04,2025-11-17T05:54:39
89.54,27.86,42.72,2025-11-17T05:54:39
92.45,30.74,43.43,2025-11-17T05:54:39
93.22,35.15,47.21,2025-11-17T05:54:39
92.92,29.76,46.41,2025-11-17T05:54:39
99.54,35.86,46.91,2025-11-17T05:54:39
113.24,39.5,59.21,2025-11-17T05:54:39
120.18,36.93,59.76,2025-11-17T05:54:39
126.95,47.27,61.58,2025-11-17T05:54:39
137.13,42.45,68.33,2025-11-17T05:54:39
148.02,53.71,71.96,2025-11-17T05:54:39
160.53,52.11,78.05,2025-11-17T05:54:39
80.0,30.72,42.27,2025-11-17T05:54:39
80.9,29.65,42.8,2025-11-17T05:54:39
83.44,27.64,39.42,2025-11-17T05:54:39
83.81,30.88,39.16,2025-11-17T05:54:39
82.62,30.58,38.58,2025-11-17T05:54:39
83.29,30.53,38.85,2025-11-17T05:54:39
84.57,32.03,42.36,2025-11-17T05:54:39
87.03,28.05,41.95,2025-11-17T05:54:39
89.76,30.17,47.23,2025-11-17T05:54:39
88.89,28.92,44.9,2025-11-17T05:54:39
87.76,31.91,44.1,2025-11-17T05:54:39
87.65,25.32,42.5,2025-11-17T05:54:39
87.89,26.0,42.58,2025-11-17T05:54:39
90.81,32.69,45.05,2025-11-17T05:54:39
89.14,34.31,44.11,2025-11-17T05:54:39
90.69,26.7,47.22,2025-11-17T05:54:39
93.71,30.36,47.77,2025-11-17T05:54:39
93.03,26.75,45.55,2025-11-17T05:54:39
95.1,30.43,45.29,2025-11-17T05:54:39
97.46,32.75,49.17,2025-11-17T05:54:39
98.57,28.13,50.9,2025-11-17T05:54:39
97.99,30.4,48.28,2025-11-17T05:54:39
97.64,30.96,46.4,2025-11-17T05:54:39
98.0,35.59,51.56,2025-11-17T05:54:39
97.82,35.54,46.61,2025-11-17T05:54:39
99.91,33.91,48.57,2025-11-17T05:54:39
100.0,34.67,47.65,2025-11-17T05:54:39
100.0,32.66,50.68,2025-11-17T05:54:39
100.0,33.54,51.0,2025-11-17T05:54:39
100.0,37.78,51.05,2025-11-17T05:54:39
98.86,37.73,51.28,2025-11-17T05:54:39
97.42,29.87,51.27,2025-11-17T05:54:39
98.61,32.42,52.0,2025-11-17T05:54:39
100.0,32.23,47.28,2025-11-17T05:54:39
100.0,28.69,49.36,2025-11-17T05:54:39
100.0,31.57,48.16,2025-11-17T05:54:39
99.47,34.18,52.64,2025-11-17T05:54:39
98.97,31.64,50.22,2025-11-17T05:54:39
97.7,32.07,50.0,2025-11-17T05:54:39
96.53,34.98,49.65,2025-11-17T05:54:39
98.02,34.14,46.06,2025-11-17T05:54:39
100.0,36.93,48.87,2025-11-17T05:54:39
100.0,34.54,47.84,2025-11-17T05:54:39
100.0,33.89,51.23,2025-11-17T05:54:39
100.0,30.9,51.58,2025-11-17T05:54:39
100.0,31.86,51.26,2025-11-17T05:54:39
100.0,36.4,49.32,2025-11-17T05:54:39
100.0,33.15,47.99,2025-11-17T05:54:39
100.0,34.94,48.55,2025-11-17T05:54:39
100.0,37.14,48.4,2025-11-17T05:54:39
106.23,40.39,55.54,2025-11-17T05:54:39
115.4,35.61,56.79,2025-11-17T05:54:39
124.13,41.5,62.7,2025-11-17T05:54:39
137.74,42.26,70.08,2025-11-17T05:54:39
145.75,49.51,73.81,2025-11-17T05:54:39
155.53,52.42,78.15,2025-11-17T05:54:39
162.69,56.99,81.65,2025-11-17T05:54:39
80.0,26.88,39.18,2025-11-17T05:54:39
77.69,30.66,41.41,2025-11-17T05:54:39
85.17,25.65,39.82,2025-11-17T05:54:39
90.99,30.41,44.85,2025-11-17T05:54:39
100.8,35.99,48.35,2025-11-17T05:54:39
106.89,33.78,52.85,2025-11-17T05:54:39
112.52,38.68,57.7,2025-11-17T05:54:39
80.0,22.82,39.44,2025-11-17T05:54:39
83.09,28.03,41.04,2025-11-17T05:54:39
84.26,32.68,41.62,2025-11-17T05:54:39
84.92,30.31,39.87,2025-11-17T05:54:39
83.16,28.32,41.95,2025-11-17T05:54:39
84.31,28.97,41.29,2025-11-17T05:54:39
83.0,27.71,43.17,2025-11-17T05:54:39
85.54,32.8,42.6,2025-11-17T05:54:39
87.99,31.88,42.48,2025-11-17T05:54:39
86.38,26.62,41.75,2025-11-17T05:54:39
87.57,33.56,46.73,2025-11-17T05:54:39
89.01,27.35,46.19,2025-11-17T05:54:39
91.38,28.48,45.97,2025-11-17T05:54:39
91.38,31.48,45.4,2025-11-17T05:54:39
91.07,30.93,42.63,2025-11-17T05:54:39
93.41,35.01,48.22,2025-11-17T05:54:39
93.07,34.17,44.46,2025-11-17T05:54:39
93.16,31.53,49.29,2025-11-17T05:54:39
92.2,32.09,45.68,2025-11-17T05:54:39
92.39,26.64,48.5,2025-11-17T05:54:39
90.7,28.73,43.68,2025-11-17T05:54:39
89.96,33.4,45.85,2025-11-17T05:54:39
91.4,29.89,46.7,2025-11-17T05:54:39
94.76,28.83,49.3,2025-11-17T05:54:39
96.28,33.01,48.41,2025-11-17T05:54:39
97.04,29.4,49.28,2025-11-17T05:54:39
97.28,28.05,46.83,2025-11-17T05:54:39
96.36,31.27,45.38,2025-11-17T05:54:39
97.77,29.5,48.19,2025-11-17T05:54:39
96.24,33.04,49.97,2025-11-17T05:54:39
97.4,35.95,47.81,2025-11-17T05:54:39
96.56,31.12,47.6,2025-11-17T05:54:39
99.16,32.56,49.21,2025-11-17T05:54:39
100.0,33.67,50.0,2025-11-17T05:54:39
99.29,29.92,47.61,2025-11-17T05:54:39
100.0,36.56,52.79,2025-11-17T05:54:39
98.79,35.51,51.3,2025-11-17T05:54:39
98.68,33.93,51.74,2025-11-17T05:54:39
98.75,34.01,50.14,2025-11-17T05:54:39
97.55,34.72,50.96,2025-11-17T05:54:39
99.79,32.48,51.33,2025-11-17T05:54:39
100.0,32.58,51.75,2025-11-17T05:54:39
100.0,31.91,49.01,2025-11-17T05:54:39
100.0,36.85,49.59,2025-11-17T05:54:39
99.53,34.44,52.55,2025-11-17T05:54:39
98.87,32.69,47.78,2025-11-17T05:54:39
96.9,32.93,50.56,2025-11-17T05:54:39
99.36,34.56,48.62,2025-11-17T05:54:39
98.84,36.26,51.32,2025-11-17T05:54:39
100.0,34.3,48.88,2025-11-17T05:54:39
100.0,34.87,51.1,2025-11-17T05:54:39
98.32,35.93,48.25,2025-11-17T05:54:39
104.75,36.24,51.85,2025-11-17T05:54:39
111.74,41.38,57.41,2025-11-17T05:54:39
117.27,36.12,60.1,2025-11-17T05:54:39
128.58,45.36,62.22,2025-11-17T05:54:39
133.87,45.06,65.73,2025-11-17T05:54:39
141.26,51.5,69.9,2025-11-17T05:54:39
80.0,23.52,42.23,2025-11-17T05:54:39
79.17,22.9,38.82,2025-11-17T05:54:39
82.29,25.37,42.83,2025-11-17T05:54:39
83.93,31.25,42.42,2025-11-17T05:54:39
84.3,25.86,42.22,2025-11-17T05:54:39
83.77,28.46,43.68,2025-11-17T05:54:39
84.94,26.16,40.79,2025-11-17T05:54:39
83.93,32.12,41.18,2025-11-17T05:54:39
85.43,31.02,44.13,2025-11-17T05:54:39
83.17,28.05,40.65,2025-11-17T05:54:39
82.9,31.48,42.8,2025-11-17T05:54:39
81.5,27.77,38.8,2025-11-17T05:54:39
82.6,32.25,40.19,2025-11-17T05:54:39
84.88,27.09,40.75,2025-11-17T05:54:39
87.07,28.35,45.03,2025-11-17T05:54:39
90.07,33.2,47.08,2025-11-17T05:54:39
90.37,27.95,46.89,2025-11-17T05:54:39
91.61,29.1,45.65,2025-11-17T05:54:39
91.6,31.1,48.23,2025-11-17T05:54:39
91.94,32.37,43.95,2025-11-17T05:54:39
94.62,27.76,47.14,2025-11-17T05:54:39
94.32,26.99,50.14,2025-11-17T05:54:39
94.32,27.08,48.19,2025-11-17T05:54:39
95.19,34.47,47.16,2025-11-17T05:54:39
94.45,29.4,45.61,2025-11-17T05:54:39
97.64,29.54,50.61,2025-11-17T05:54:39
98.52,29.95,50.15,2025-11-17T05:54:39
98.2,37.39,48.98,2025-11-17T05:54:39
97.63,33.28,49.09,2025-11-17T05:54:39
96.99,29.75,46.18,2025-11-17T05:54:39
99.69,34.91,48.47,2025-11-17T05:54:39
113.38,34.89,57.97,2025-11-17T05:54:39
118.39,39.55,56.37,2025-11-17T05:54:39
127.0,37.98,62.03,2025-11-17T05:54:39
135.56,47.65,65.26,2025-11-17T05:54:39
144.45,47.56,74.73,2025-11-17T05:54:39
158.74,53.97,78.0,2025-11-17T05:54:39
170.15,55.66,87.81,2025-11-17T05:54:39
178.45,59.57,87.24,2025-11-17T05:54:39
80.0,31.57,39.5,2025-11-17T05:54:39
82.46,23.99,41.84,2025-11-17T05:54:39
88.66,31.5,44.08,2025-11-17T05:54:39
98.76,37.8,48.12,2025-11-17T05:54:39
110.92,34.78,56.41,2025-11-17T05:54:39
124.53,44.33,62.79,2025-11-17T05:54:39
132.3,41.45,65.43,2025-11-17T05:54:39
80.0,26.85,41.99,2025-11-17T05:54:39
81.13,25.26,39.6,2025-11-17T05:54:39
81.04,30.41,37.61,2025-11-17T05:54:39
82.88,31.55,38.44,2025-11-17T05:54:39
81.79,23.6,43.14,2025-11-17T05:54:39
83.52,31.48,41.58,2025-11-17T05:54:39
94.8,35.05,46.76,2025-11-17T05:54:39
108.83,31.42,53.27,2025-11-17T05:54:39
118.6,38.55,56.83,2025-11-17T05:54:39
130.72,40.42,64.02,2025-11-17T05:54:39
80.0,24.64,41.77,2025-11-17T05:54:39
78.62,23.59,39.56,2025-11-17T05:54:39
77.15,24.75,38.39,2025-11-17T05:54:39
74.97,24.94,37.21,2025-11-17T05:54:39
73.26,23.75,35.13,2025-11-17T05:54:39
74.96,21.74,37.85,2025-11-17T05:54:39
74.02,28.66,38.32,2025-11-17T05:54:39
74.71,24.57,36.43,2025-11-17T05:54:39
73.28,22.89,38.5,2025-11-17T05:54:39
71.98,25.21,36.06,2025-11-17T05:54:39
74.82,25.69,36.66,2025-11-17T05:54:39
77.18,21.41,40.21,2025-11-17T05:54:39
75.73,21.24,37.66,2025-11-17T05:54:39
76.99,24.36,37.46,2025-11-17T05:54:39
78.1,28.92,41.68,2025-11-17T05:54:39
77.97,30.23,36.57,2025-11-17T05:54:39
80.04,25.09,38.79,2025-11-17T05:54:39
82.78,26.78,41.98,2025-11-17T05:54:39
83.29,31.21,38.81,2025-11-17T05:54:39
82.53,32.44,39.44,2025-11-17T05:54:39
83.93,31.44,43.19,2025-11-17T05:54:39
84.4,32.3,40.19,2025-11-17T05:54:39
84.77,25.49,42.6,2025-11-17T05:54:39
83.95,24.37,42.69,2025-11-17T05:54:39
85.75,30.23,42.62,2025-11-17T05:54:39
85.38,31.22,44.3,2025-11-17T05:54:39
85.71,28.86,42.11,2025-11-17T05:54:39
85.22,32.01,41.75,2025-11-17T05:54:39
87.76,26.48,42.17,2025-11-17T05:54:39
86.46,33.47,43.76,2025-11-17T05:54:39
86.76,30.83,40.77,2025-11-17T05:54:39
86.52,32.83,40.71,2025-11-17T05:54:39
87.05,28.16,44.07,2025-11-17T05:54:39
87.19,26.74,43.23,2025-11-17T05:54:39
97.31,33.62,47.49,2025-11-17T05:54:39
105.2,31.43,49.92,2025-11-17T05:54:39
116.3,34.64,60.44,2025-11-17T05:54:39
128.99,38.25,64.71,2025-11-17T05:54:39
140.86,42.85,67.63,2025-11-17T05:54:39
146.18,53.5,74.85,2025-11-17T05:54:39
80.0,27.41,42.95,2025-11-17T05:54:39
82.57,22.64,39.81,2025-11-17T05:54:39
83.49,32.49,43.64,2025-11-17T05:54:39
84.45,24.28,44.4,2025-11-17T05:54:39
85.32,31.1,43.15,2025-11-17T05:54:39
86.16,28.78,40.45,2025-11-17T05:54:39
85.09,28.36,45.38,2025-11-17T05:54:39
85.66,28.62,44.22,2025-11-17T05:54:39
88.33,29.31,44.15,2025-11-17T05:54:39
88.77,30.52,46.37,2025-11-17T05:54:39
89.0,33.01,47.39,2025-11-17T05:54:39
88.29,25.62,43.11,2025-11-17T05:54:39
87.8,32.91,46.46,2025-11-17T05:54:39
89.58,34.36,47.2,2025-11-17T05:54:39
90.31,27.07,46.32,2025-11-17T05:54:39
88.83,28.75,45.18,2025-11-17T05:54:39
89.51,27.57,44.36,2025-11-17T05:54:39
89.03,31.45,41.72,2025-11-17T05:54:39
88.55,31.62,42.11,2025-11-17T05:54:39
88.46,27.17,42.51,2025-11-17T05:54:39
87.94,30.09,46.17,2025-11-17T05:54:39
88.43,25.05,43.22,2025-11-17T05:54:39
87.31,26.37,45.9,2025-11-17T05:54:39
86.42,24.09,43.4,2025-11-17T05:54:39
84.64,31.54,44.63,2025-11-17T05:54:39
94.38,32.94,48.11,2025-11-17T05:54:39
105.92,33.06,55.06,2025-11-17T05:54:39
111.03,39.68,57.63,2025-11-17T05:54:39
122.5,40.9,63.56,2025-11-17T05:54:39
133.48,45.32,64.3,2025-11-17T05:54:39
147.53,49.64,76.71,2025-11-17T05:54:39
157.06,56.54,80.33,2025-11-17T05:54:39
165.85,52.98,84.86,2025-11-17T05:54:39
80.0,24.8,38.56,2025-11-17T05:54:39
80.14,29.64,43.05,2025-11-17T05:54:39
87.28,27.96,43.11,2025-11-17T05:54:39
98.41,29.94,48.48,2025-11-17T05:54:39
108.3,36.6,54.74,2025-11-17T05:54:39
120.18,42.29,57.16,2025-11-17T05:54:39
132.17,47.59,68.32,2025-11-17T05:54:39
139.97,43.42,69.89,2025-11-17T05:54:39
80.0,30.54,41.18,2025-11-17T05:54:39
79.08,29.21,41.17,2025-11-17T05:54:39
81.77,30.7,41.45,2025-11-17T05:54:39
81.21,29.16,40.82,2025-11-17T05:54:39
80.22,30.63,39.14,2025-11-17T05:54:39
80.17,31.02,41.76,2025-11-17T05:54:39
81.19,29.43,42.53,2025-11-17T05:54:39
89.8,25.67,45.85,2025-11-17T05:54:39
101.43,33.01,48.77,2025-11-17T05:54:39
108.36,38.55,53.99,2025-11-17T05:54:39
115.85,36.39,59.23,2025-11-17T05:54:39
128.74,47.16,63.52,2025-11-17T05:54:39
80.0,21.87,37.09,2025-11-17T05:54:39
80.61,31.03,42.16,2025-11-17T05:54:39
80.71,27.86,38.13,2025-11-17T05:54:39
78.86,30.05,39.38,2025-11-17T05:54:39
78.43,27.57,40.03,2025-11-17T05:54:39
78.17,26.75,40.84,2025-11-17T05:54:39
79.39,26.61,41.93,2025-11-17T05:54:39
79.7,29.57,39.05,2025-11-17T05:54:39
81.11,29.88,39.01,2025-11-17T05:54:39
80.06,28.5,39.61,2025-11-17T05:54:39
83.0,30.5,42.65,2025-11-17T05:54:39
85.21,24.96,43.38,2025-11-17T05:54:39
86.74,32.19,42.22,2025-11-17T05:54:39
89.19,26.27,42.61,2025-11-17T05:54:39
87.76,28.62,46.01,2025-11-17T05:54:39
90.72,32.47,45.97,2025-11-17T05:54:39
89.61,28.22,42.13,2025-11-17T05:54:39
91.36,35.36,48.52,2025-11-17T05:54:39
90.51,31.88,46.27,2025-11-17T05:54:39
89.26,26.26,45.23,2025-11-17T05:54:39
91.22,27.72,43.21,2025-11-17T05:54:39
89.79,32.87,46.06,2025-11-17T05:54:39
91.11,32.79,48.19,2025-11-17T05:54:39
90.51,31.84,43.52,2025-11-17T05:54:39
93.62,29.93,45.81,2025-11-17T05:54:39
103.31,35.29,51.49,2025-11-17T05:54:39
117.33,35.13,59.83,2025-11-17T05:54:39
122.73,41.02,64.17,2025-11-17T05:54:39
128.15,38.98,65.55,2025-11-17T05:54:39
80.0,30.14,38.25,2025-11-17T05:54:39
82.67,29.32,39.57,2025-11-17T05:54:39
85.09,28.91,44.17,2025-11-17T05:54:39
86.27,31.31,41.11,2025-11-17T05:54:39
84.97,25.14,44.96,2025-11-17T05:54:39
86.02,24.9,42.69,2025-11-17T05:54:39
87.62,29.93,44.58,2025-11-17T05:54:39
87.9,26.67,46.77,2025-11-17T05:54:39
87.25,29.71,46.3,2025-11-17T05:54:39
87.68,32.94,44.59,2025-11-17T05:54:39
90.1,34.55,44.29,2025-11-17T05:54:39
90.06,32.6,44.74,2025-11-17T05:54:39
95.9,33.55,48.15,2025-11-17T05:54:39
109.66,40.88,53.35,2025-11-17T05:54:39
116.9,38.55,57.2,2025-11-17T05:54:39
124.71,37.24,63.61,2025-11-17T05:54:39
129.9,38.86,66.56,2025-11-17T05:54:39
135.24,41.98,67.12,2025-11-17T05:54:39
140.49,42.73,72.64,2025-11-17T05:54:39
80.0,22.82,42.28,2025-11-17T05:54:39
79.83,30.9,39.42,2025-11-17T05:54:39
79.85,26.75,37.39,2025-11-17T05:54:39
79.68,30.75,39.33,2025-11-17T05:54:39
79.17,29.55,39.56,2025-11-17T05:54:39
77.69,30.0,41.23,2025-11-17T05:54:39
78.17,23.66,40.85,2025-11-17T05:54:39
89.57,26.56,42.15,2025-11-17T05:54:39
102.81,36.23,48.79,2025-11-17T05:54:39
116.03,42.29,57.09,2025-11-17T05:54:39
124.17,42.02,60.88,2025-11-17T05:54:39
133.45,42.28,66.86,2025-11-17T05:54:39
145.17,53.08,73.6,2025-11-17T05:54:39
157.4,49.3,79.74,2025-11-17T05:54:39
167.25,50.82,81.02,2025-11-17T05:54:39
178.65,61.5,91.77,2025-11-17T05:54:39
80.0,27.9,40.5,2025-11-17T05:54:39
78.5,25.15,39.36,2025-11-17T05:54:39
77.09,22.37,39.14,2025-11-17T05:54:39
77.92,27.64,38.97,2025-11-17T05:54:39
77.55,25.13,39.09,2025-11-17T05:54:39
78.48,24.25,40.95,2025-11-17T05:54:39
78.1,25.56,38.56,2025-11-17T05:54:39
78.33,26.95,40.71,2025-11-17T05:54:39
78.16,27.93,36.96,2025-11-17T05:54:39
76.79,23.1,38.22,2025-11-17T05:54:39
78.92,24.88,42.17,2025-11-17T05:54:39
77.56,26.86,40.41,2025-11-17T05:54:39
79.49,31.49,39.57,2025-11-17T05:54:39
79.93,31.09,37.98,2025-11-17T05:54:39
82.79,26.83,44.19,2025-11-17T05:54:39
80.75,31.69,39.14,2025-11-17T05:54:39
79.29,25.09,41.5,2025-11-17T05:54:39
79.24,22.57,37.21,2025-11-17T05:54:39
79.55,23.0,41.33,2025-11-17T05:54:39
80.48,22.41,41.09,2025-11-17T05:54:39
82.68,24.07,43.01,2025-11-17T05:54:39
86.04,27.2,44.48,2025-11-17T05:54:39
87.0,26.28,44.21,2025-11-17T05:54:39
88.47,34.24,46.05,2025-11-17T05:54:39
89.86,31.38,45.37,2025-11-17T05:54:39
99.07,28.68,46.76,2025-11-17T05:54:39
110.52,33.68,52.7,2025-11-17T05:54:39
121.26,44.3,59.35,2025-11-17T05:54:39
133.83,42.46,67.28,2025-11-17T05:54:39
148.23,53.87,71.45,2025-11-17T05:54:39
154.86,53.55,78.54,2025-11-17T05:54:39
160.25,51.78,82.22,2025-11-17T05:54:39
80.0,27.53,39.62,2025-11-17T05:54:39
82.38,30.05,41.73,2025-11-17T05:54:39
81.04,23.96,40.41,2025-11-17T05:54:39
80.5,28.22,42.98,2025-11-17T05:54:39
80.93,26.17,38.45,2025-11-17T05:54:39
82.07,26.93,41.2,2025-11-17T05:54:39
93.85,29.16,45.94,2025-11-17T05:54:39
104.37,29.85,49.44,2025-11-17T05:54:39
115.43,37.76,54.75,2025-11-17T05:54:39
126.4,41.53,64.8,2025-11-17T05:54:39
133.81,45.69,67.81,2025-11-17T05:54:39
146.58,53.14,72.85,2025-11-17T05:54:39
156.75,49.17,78.44,2025-11-17T05:54:39
171.02,58.72,87.11,2025-11-17T05:54:39
80.0,29.73,41.37,2025-11-17T05:54:39
80.37,28.07,42.66,2025-11-17T05:54:39
89.67,30.49,47.44,2025-11-17T05:54:39
99.73,37.4,47.14,2025-11-17T05:54:39
113.48,34.36,57.59,2025-11-17T05:54:39
124.68,40.55,60.07,2025-11-17T05:54:39
130.64,40.89,67.26,2025-11-17T05:54:39
144.09,49.29,71.7,2025-11-17T05:54:39
80.0,25.39,41.9,2025-11-17T05:54:39
79.21,27.4,38.62,2025-11-17T05:54:39
78.99,27.3,37.97,2025-11-17T05:54:39
80.45,21.91,39.86,2025-11-17T05:54:39
81.02,24.06,37.57,2025-11-17T05:54:39
90.8,31.36,47.83,2025-11-17T05:54:39
105.14,31.49,54.83,2025-11-17T05:54:39
112.87,36.76,54.21,2025-11-17T05:54:39
127.84,46.55,62.22,2025-11-17T05:54:39
136.21,49.41,69.31,2025-11-17T05:54:39
80.0,22.63,41.49,2025-11-17T05:54:39
80.79,28.68,43.07,2025-11-17T05:54:39
81.16,23.64,38.77,2025-11-17T05:54:39
80.45,29.1,42.29,2025-11-17T05:54:39
82.81,28.02,41.21,2025-11-17T05:54:39
84.2,27.64,41.35,2025-11-17T05:54:39
86.01,32.67,40.06,2025-11-17T05:54:39
88.4,33.22,43.23,2025-11-17T05:54:39
91.0,27.36,47.14,2025-11-17T05:54:39
89.89,24.97,43.99,2025-11-17T05:54:39
87.75,29.57,42.04,2025-11-17T05:54:39
96.58,29.37,48.78,2025-11-17T05:54:39
105.36,36.1,53.82,2025-11-17T05:54:39
